"","active","afraid","alert","angry","anxious","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","cheerful","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","idle","inactive","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","tranquil","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","alone","kindly","scornful","EA","TA","PA","NegAff","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","MSQ_Round","ID","condition","MSQ_Time","TOD","TOD24","scale","exper"
"332",0,0,1,0,1,0,0,0,2,0,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,15,5,3,10,3,9,85,2,9.2,8.83,8.83,"r","VIEW"
"333",0,1,0,0,2,0,0,0,2,0,0,1,2,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,2,0,1,2,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,3,2,1,0,0,0,3,3,0,0,3,0,0,1,3,2,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,7,11,3,7,1,9,88,2,9.2,8.83,8.83,"r","VIEW"
"334",0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,17,13,2,11,4,9,100,2,9.2,8.83,8.83,"r","VIEW"
"335",2,0,3,0,2,2,0,1,3,1,3,0,0,1,2,1,3,3,2,0,2,0,0,0,2,2,2,2,0,0,3,0,0,0,2,1,1,0,2,2,3,0,2,2,0,0,1,2,2,0,1,1,0,2,0,2,0,0,3,0,1,3,1,0,0,1,0,0,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,3,0,3,1,2,9,102,2,9.2,8.83,8.83,"r","VIEW"
"336",1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,0,1,2,1,1,1,3,NA,1,0,0,3,3,1,0,2,0,0,2,0,3,0,0,3,3,1,2,2,2,3,0,0,1,2,3,0,3,0,3,1,2,1,3,NA,1,0,1,0,1,2,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,12,12,4,9,2,9,111,2,9.2,8.83,8.83,"r","VIEW"
"337",1,0,1,0,0,0,0,0,NA,2,1,0,0,1,1,0,1,3,0,0,0,0,2,0,0,1,0,0,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,3,3,3,0,2,0,1,2,1,1,0,3,0,0,0,2,3,0,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,15,10,3,7,6,9,112,2,9.2,8.83,8.83,"r","VIEW"
"338",1,1,1,1,NA,1,0,0,2,1,1,1,1,0,NA,1,2,2,1,1,1,1,1,0,1,1,1,1,0,2,1,1,0,0,1,1,NA,NA,0,1,2,1,1,1,0,1,1,1,1,1,1,2,1,2,1,0,2,0,1,1,0,1,0,1,3,NA,1,0,2,1,1,0,0,0,0,10,16,10,7,12,19,1,4,6,9,7,2,9.22,9,9,"msq","imps"
"339",1,0,0,0,NA,1,0,0,2,2,1,0,1,2,NA,0,1,2,1,0,2,0,2,1,1,0,1,2,0,0,1,0,1,1,2,0,NA,NA,1,1,1,0,0,1,0,0,2,1,2,1,1,2,0,1,0,1,1,2,1,NA,1,1,0,0,1,NA,1,0,0,1,2,0,0,1,0,9,8,12,1,19,4,0,11,6,9,8,2,9.22,9,9,"msq","imps"
"340",1,0,1,0,NA,2,0,0,3,2,2,1,2,3,NA,1,2,3,0,1,1,0,3,2,0,0,2,1,0,0,1,1,1,0,1,0,NA,NA,1,1,3,2,1,1,0,1,2,1,1,1,3,3,1,2,1,3,3,2,2,0,2,2,0,1,3,NA,0,1,1,1,3,1,0,2,0,6,7,15,6,13,11,3,8,4,9,11,2,9.22,9,9,"msq","imps"
"341",1,1,0,0,NA,1,0,0,0,1,0,0,1,1,NA,1,2,1,1,0,1,0,1,0,0,0,1,1,0,0,2,1,0,0,1,0,NA,NA,1,2,2,0,1,1,3,2,1,0,1,0,1,2,1,0,1,0,1,1,2,1,1,2,1,1,0,NA,0,1,1,0,1,0,0,0,1,12,15,10,6,16,17,4,9,5,9,15,2,9.22,9,9,"msq","imps"
"342",0,0,1,0,NA,0,0,0,2,1,1,1,2,3,NA,0,2,2,0,0,0,1,3,2,0,0,0,0,0,1,0,2,0,0,2,0,NA,NA,0,0,1,0,0,0,1,0,3,1,0,1,3,2,0,2,0,3,3,2,0,0,3,0,0,1,3,NA,0,0,0,1,2,0,1,2,0,1,3,3,1,11,15,1,8,2,9,17,2,9.22,9,9,"msq","imps"
"343",1,0,0,0,NA,1,0,0,2,2,1,0,1,2,NA,1,2,2,1,0,1,0,2,1,2,1,1,2,0,0,1,2,1,0,1,1,NA,NA,1,1,0,0,1,0,0,1,2,1,2,2,2,1,0,2,0,2,3,1,2,0,1,2,0,0,3,NA,0,0,1,0,1,0,1,1,0,5,9,11,3,16,8,0,9,6,9,18,2,9.22,9,9,"msq","imps"
"344",2,0,3,0,NA,0,0,0,3,2,2,0,0,3,NA,0,2,3,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,NA,NA,0,0,2,0,0,1,0,0,0,1,2,0,1,3,1,3,0,2,0,0,2,0,3,2,0,0,0,NA,0,0,1,2,2,2,0,2,0,19,6,16,0,9,1,3,5,4,9,22,2,9.22,9,9,"msq","imps"
"345",1,0,0,0,NA,0,0,0,1,1,1,0,1,2,NA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,1,0,0,6,10,2,0,8,9,3,6,1,9,27,2,9.22,9,9,"msq","imps"
"346",0,0,0,0,NA,1,0,0,0,0,0,0,2,2,NA,0,2,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,0,1,2,2,0,0,1,1,0,0,2,NA,0,0,0,0,1,0,NA,1,0,NA,10,1,0,16,8,1,11,4,9,30,2,9.22,9,9,"msq","imps"
"347",0,0,1,0,NA,0,0,0,2,0,1,0,1,2,NA,1,3,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,NA,NA,0,0,1,0,0,0,0,0,1,1,1,1,2,2,0,1,0,1,2,3,1,0,2,0,0,0,3,NA,0,0,0,1,2,0,0,2,0,3,9,5,0,14,4,1,12,2,9,33,2,9.22,9,9,"msq","imps"
"348",3,0,3,1,NA,2,0,0,3,3,3,0,2,3,NA,0,2,3,1,0,3,0,0,0,1,1,1,1,0,1,2,0,1,0,2,0,NA,NA,3,3,2,2,0,2,1,0,1,1,2,0,0,3,0,3,0,2,0,0,2,0,3,3,0,0,0,NA,0,1,2,1,2,3,0,3,1,23,8,24,3,11,7,4,9,3,9,34,2,9.22,9,9,"msq","imps"
"349",2,0,2,0,NA,2,0,0,3,1,1,0,1,3,NA,0,2,3,1,0,1,0,1,1,1,2,1,3,0,0,2,0,0,0,3,0,NA,NA,1,2,2,0,0,2,0,1,1,2,2,2,0,2,0,2,0,2,1,1,2,0,1,1,0,0,1,NA,0,0,2,2,1,1,0,2,0,19,11,16,1,17,11,1,12,4,9,38,2,9.22,9,9,"msq","imps"
"350",0,1,0,0,NA,0,0,0,1,0,1,1,1,1,NA,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,NA,NA,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2,NA,0,1,1,0,1,0,1,1,1,7,17,4,7,14,1,0,10,4,9,39,2,9.22,9,9,"msq","imps"
"351",1,1,0,2,NA,2,2,0,1,0,1,3,2,2,NA,2,1,0,0,3,2,3,3,1,0,0,1,0,1,3,1,3,3,1,0,1,NA,NA,1,2,0,3,2,0,3,1,2,0,0,1,2,0,3,0,2,2,2,2,1,2,2,1,0,3,2,NA,3,3,0,0,1,0,3,0,2,4,17,7,19,16,20,2,8,6,9,46,2,9.22,9,9,"msq","imps"
"352",1,0,1,0,NA,1,0,0,3,3,1,0,1,3,NA,0,2,3,1,0,1,0,1,1,1,1,2,1,0,0,1,0,0,0,2,0,NA,NA,1,0,2,0,0,1,0,0,3,1,2,NA,3,3,0,2,0,3,1,1,2,0,2,1,0,0,1,NA,0,0,1,0,2,0,0,2,0,11,1,13,0,16,5,3,9,6,9,52,2,9.22,9,9,"msq","imps"
"353",2,0,2,0,NA,0,0,0,3,1,2,0,1,3,NA,0,3,3,1,0,2,0,1,0,1,2,2,2,0,0,2,0,0,0,3,0,NA,NA,0,0,3,0,3,2,0,0,1,3,3,0,0,3,0,3,0,1,1,1,2,0,0,0,0,0,1,NA,0,0,2,2,3,2,0,3,0,20,13,18,3,17,11,1,11,5,9,58,2,9.22,9,9,"msq","imps"
"354",1,0,1,0,NA,1,0,0,2,2,1,0,1,2,NA,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,NA,NA,0,1,2,1,1,1,1,1,2,1,1,2,2,1,0,0,0,2,0,1,1,0,2,0,0,1,1,NA,0,0,0,2,1,1,1,1,0,12,9,8,3,9,14,0,6,3,9,60,2,9.22,9,9,"msq","imps"
"355",1,0,2,0,NA,1,0,0,2,2,1,0,1,2,NA,0,1,2,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,2,0,NA,NA,1,0,2,0,1,1,1,0,2,1,1,1,2,2,0,2,0,2,1,0,2,0,1,0,0,0,0,NA,0,0,0,2,1,1,1,2,0,14,7,10,1,9,6,4,5,3,9,61,2,9.22,9,9,"msq","imps"
"356",0,0,0,0,NA,0,0,0,0,0,1,0,2,1,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,4,13,1,2,13,2,2,9,3,9,68,2,9.22,9,9,"msq","imps"
"357",1,0,1,0,NA,2,0,0,3,1,2,0,2,1,NA,0,3,3,2,0,3,0,1,0,2,1,2,2,0,0,0,0,0,0,3,0,NA,NA,0,0,3,0,0,2,0,0,0,2,3,0,0,3,0,2,0,0,1,1,2,0,0,0,0,0,0,NA,0,0,0,3,2,1,0,3,0,15,13,17,0,21,6,3,11,8,9,69,2,9.22,9,9,"msq","imps"
"358",1,0,0,0,NA,0,0,0,1,0,0,0,1,1,NA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,NA,0,0,0,1,0,0,0,0,0,9,11,1,0,14,12,2,8,4,9,70,2,9.22,9,9,"msq","imps"
"359",0,0,0,0,NA,0,1,0,1,1,1,1,1,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,NA,0,1,0,1,0,0,0,0,0,7,11,1,4,10,18,0,6,4,9,73,2,9.22,9,9,"msq","imps"
"360",1,0,0,0,NA,1,1,1,2,2,0,1,0,2,NA,1,0,0,2,1,1,0,1,2,1,0,1,0,1,0,1,0,0,0,0,1,NA,NA,0,2,1,2,3,1,0,0,1,0,1,0,0,2,1,2,1,1,2,3,2,0,0,2,0,0,2,NA,1,0,1,1,2,0,0,0,1,9,17,7,8,6,19,4,1,5,9,75,2,9.22,9,9,"msq","imps"
"361",0,0,0,0,NA,0,0,0,0,0,0,0,2,0,NA,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,2,NA,1,0,0,0,1,0,0,0,1,5,14,0,3,14,15,2,11,3,9,79,2,9.22,9,9,"msq","imps"
"362",0,0,2,0,NA,2,0,0,3,1,1,0,0,3,NA,0,3,3,2,0,2,0,0,0,2,2,NA,2,0,0,0,0,0,0,2,0,NA,NA,2,2,3,0,0,2,0,0,0,2,2,1,2,2,0,2,0,1,0,0,2,0,3,2,0,0,0,NA,0,0,1,2,2,3,1,2,0,19,8,NA,0,14,6,4,9,5,9,82,2,9.22,9,9,"msq","imps"
"363",0,0,0,0,NA,0,0,0,1,1,0,1,1,1,NA,0,0,0,1,2,1,0,2,2,0,0,0,1,0,1,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,2,0,0,1,2,1,0,1,0,1,3,2,1,0,1,0,0,0,3,NA,1,0,0,0,1,0,0,1,0,1,8,2,0,19,17,2,9,8,9,83,2,9.22,9,9,"msq","imps"
"364",1,0,1,0,NA,1,0,1,3,1,2,0,1,3,NA,0,3,3,2,0,2,0,1,1,1,2,1,1,1,0,1,0,0,0,2,0,NA,NA,2,1,2,0,0,1,1,0,2,2,3,2,2,3,0,1,0,2,1,1,1,0,1,2,0,1,1,NA,1,1,1,1,3,2,1,2,0,15,9,17,1,10,5,1,6,4,9,85,2,9.22,9,9,"msq","imps"
"365",0,0,0,0,NA,0,0,0,2,0,0,0,3,2,NA,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,1,1,0,0,0,2,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,7,8,0,0,24,8,1,13,9,9,86,2,9.22,9,9,"msq","imps"
"366",1,0,1,0,1,0,1,0,2,1,2,1,1,2,0,0,1,2,1,1,2,1,2,1,0,1,2,0,0,1,0,1,0,1,1,0,2,2,0,1,2,0,0,0,2,1,2,1,0,1,3,2,2,2,0,1,2,2,0,0,2,1,0,1,2,1,1,1,1,1,1,1,NA,NA,NA,8,7,11,5,10,18,3,7,1,9,2,2,9.22,8.83,8.83,"r","AGES"
"367",1,0,1,0,2,1,0,0,2,1,1,0,2,2,2,0,2,2,2,0,1,0,2,1,1,0,1,1,0,1,0,0,1,1,2,0,1,1,0,0,1,1,0,1,0,1,2,1,2,2,3,2,1,2,0,1,3,3,1,0,1,2,0,1,3,2,0,0,0,2,2,0,NA,NA,NA,5,7,11,3,15,8,3,9,4,9,3,2,9.22,8.83,8.83,"r","AGES"
"368",1,0,2,0,0,1,0,0,3,2,2,0,0,3,2,0,2,2,1,0,1,0,0,0,0,2,2,2,0,0,1,0,0,0,2,0,0,0,1,1,1,0,1,1,0,0,3,2,1,2,1,2,0,3,0,3,1,0,1,0,1,1,0,0,1,3,0,0,1,1,1,1,NA,NA,NA,15,7,14,1,6,7,4,3,1,9,5,2,9.22,8.83,8.83,"r","AGES"
"369",0,0,1,0,0,0,0,0,2,0,1,0,1,3,1,0,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,2,0,1,1,0,2,0,2,0,0,0,1,2,0,0,0,1,3,0,NA,NA,NA,7,8,5,0,15,8,1,11,4,9,8,2,9.22,8.83,8.83,"r","AGES"
"370",1,0,1,0,0,0,0,0,2,1,1,0,1,1,1,0,2,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,1,1,0,1,1,0,0,1,0,0,2,0,1,0,0,2,0,2,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,1,2,1,NA,NA,NA,12,11,8,0,16,8,0,8,6,9,10,2,9.22,8.83,8.83,"r","AGES"
"371",2,0,2,0,0,0,0,0,3,2,2,0,1,2,1,0,3,2,2,0,0,1,1,0,1,1,1,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,1,2,0,0,0,2,2,0,1,2,0,2,0,1,1,1,2,0,1,1,0,0,1,1,0,0,0,2,2,1,NA,NA,NA,16,10,12,3,16,7,3,10,6,9,12,2,9.22,8.83,8.83,"r","AGES"
"372",1,0,1,0,0,1,0,0,2,2,1,0,2,2,2,0,1,1,0,0,1,0,2,2,1,1,1,0,0,0,1,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,2,1,1,2,2,2,0,2,0,2,2,2,1,0,2,1,0,0,2,2,0,0,0,1,2,0,NA,NA,NA,8,5,8,0,16,6,1,8,6,9,13,2,9.22,8.83,8.83,"r","AGES"
"373",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,1,3,1,0,0,3,0,0,0,3,1,0,0,0,0,0,0,NA,NA,NA,0,4,0,2,19,4,4,10,6,9,16,2,9.22,8.83,8.83,"r","AGES"
"374",0,0,1,0,1,0,0,0,1,0,0,1,2,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2,0,1,0,1,0,0,2,0,1,0,0,1,2,1,1,1,0,1,1,1,2,1,2,0,0,1,2,1,1,0,0,0,0,0,NA,NA,NA,6,11,1,2,11,20,2,9,2,9,18,2,9.22,8.83,8.83,"r","AGES"
"375",0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,NA,NA,NA,5,13,0,2,13,4,2,9,4,9,19,2,9.22,8.83,8.83,"r","AGES"
"376",2,0,1,0,1,1,0,0,2,1,1,0,3,2,1,1,2,2,1,0,2,1,1,1,2,1,1,2,0,2,2,1,1,0,1,1,1,1,1,1,2,1,1,2,1,0,1,2,2,1,2,2,0,1,0,1,2,1,2,0,1,2,0,1,1,1,0,0,1,1,2,1,NA,NA,NA,15,12,16,4,17,12,3,10,6,9,22,2,9.22,8.83,8.83,"r","AGES"
"377",0,0,0,0,1,0,0,0,2,2,1,0,2,1,1,0,1,1,1,0,0,0,2,2,0,0,0,1,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,NA,1,1,1,2,0,1,0,1,3,2,1,0,1,0,0,0,3,2,0,0,0,0,1,0,NA,NA,NA,1,9,4,2,19,14,0,10,7,9,23,2,9.22,8.83,8.83,"r","AGES"
"378",0,0,1,0,0,0,0,0,1,1,1,2,3,3,0,0,0,1,0,2,0,0,3,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,1,0,0,3,3,1,0,2,0,0,0,3,0,0,0,0,0,2,0,NA,NA,NA,0,8,2,2,16,10,4,12,3,9,25,2,9.22,8.83,8.83,"r","AGES"
"379",0,1,0,0,0,0,0,0,1,1,0,0,3,1,0,2,0,0,1,2,1,1,3,0,0,0,1,0,0,2,0,0,2,0,0,2,2,2,0,0,0,1,1,0,3,0,1,0,1,NA,3,2,1,1,0,0,3,2,1,0,1,0,0,1,3,1,2,2,0,0,1,0,NA,NA,NA,0,12,3,8,16,13,5,11,4,9,27,2,9.22,8.83,8.83,"r","AGES"
"380",0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,3,0,0,2,0,0,0,3,1,1,1,0,0,1,0,NA,NA,NA,1,10,0,6,7,16,0,2,4,9,29,2,9.22,8.83,8.83,"r","AGES"
"381",0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,1,0,0,0,2,1,0,1,2,2,0,1,0,2,3,3,0,0,2,0,0,0,3,2,0,0,0,0,1,0,NA,NA,NA,0,6,1,2,4,14,3,2,1,9,32,2,9.22,8.83,8.83,"r","AGES"
"382",2,0,1,0,0,2,0,0,2,1,1,1,2,2,1,0,2,2,2,1,1,0,1,1,1,1,1,2,0,0,1,0,0,0,2,0,1,1,1,2,1,0,1,1,0,0,1,2,1,1,1,2,0,2,0,2,1,2,2,0,2,2,1,0,1,1,0,0,1,1,2,1,NA,NA,NA,14,11,13,1,20,8,5,10,7,9,33,2,9.22,8.83,8.83,"r","AGES"
"383",0,0,0,0,0,0,0,0,NA,NA,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,NA,0,0,0,0,0,3,0,3,3,0,0,0,NA,0,0,0,0,3,3,0,3,3,3,0,2,0,3,3,2,0,0,3,0,0,0,3,3,0,0,0,0,3,0,NA,NA,NA,0,NA,0,NA,18,9,2,12,6,9,36,2,9.22,8.83,8.83,"r","AGES"
"384",1,3,1,0,3,1,3,0,0,0,0,1,0,0,0,2,1,1,0,2,3,2,3,0,NA,0,1,2,1,0,1,2,2,3,NA,1,0,0,0,2,2,2,1,2,0,3,0,1,1,0,1,2,1,2,2,0,2,3,2,3,1,3,0,2,3,0,1,3,0,0,3,1,NA,NA,NA,6,21,14,23,11,13.4,0,5,4,9,38,2,9.22,8.83,8.83,"r","AGES"
"385",2,1,2,1,1,2,1,0,0,1,2,1,3,1,0,2,2,1,1,0,1,1,2,0,2,1,2,1,0,1,1,0,1,0,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,0,1,1,NA,0,1,2,2,1,1,1,2,2,1,3,2,0,2,1,1,1,2,NA,NA,NA,12,16,17,11,16,6,1,11,4,9,40,2,9.22,8.83,8.83,"r","AGES"
"386",0,0,0,1,1,1,1,1,1,2,0,1,2,1,0,0,2,1,1,0,1,0,2,0,1,0,0,0,1,1,0,2,2,0,1,2,2,1,0,1,1,2,1,0,1,1,1,0,0,1,2,2,1,1,0,1,2,2,1,1,1,0,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,5,11,2,7,15,12,0,6,7,9,42,2,9.22,8.83,8.83,"r","AGES"
"387",0,0,1,0,0,0,0,0,3,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,1,2,0,0,0,1,0,0,2,1,0,0,0,1,1,1,NA,NA,NA,8,10,8,0,10,11,1,7,2,9,44,2,9.22,8.83,8.83,"r","AGES"
"388",0,0,1,1,1,0,0,0,0,0,0,0,3,1,1,0,1,1,0,1,0,1,1,2,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,1,1,0,0,NA,3,1,1,1,0,0,1,1,1,0,2,0,0,1,3,1,0,1,0,1,1,0,NA,NA,NA,5,10,1,6,14,15,1,9,5,9,46,2,9.22,8.83,8.83,"r","AGES"
"389",0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,3,2,0,0,1,0,0,0,3,2,0,0,0,0,1,0,NA,NA,NA,2,10,1,0,12,10,0,5,6,9,48,2,9.22,8.83,8.83,"r","AGES"
"390",1,0,2,0,1,1,0,0,2,2,2,0,1,2,2,1,2,2,2,0,1,0,1,0,1,2,1,1,0,0,2,0,0,0,2,0,1,1,1,1,2,0,1,2,1,0,2,2,1,1,2,2,0,2,0,2,2,2,2,1,2,1,1,0,1,2,0,0,1,2,2,1,NA,NA,NA,16,8,13,1,7,5,3,7,0,9,50,2,9.22,8.83,8.83,"r","AGES"
"391",2,0,1,0,0,0,0,0,3,3,1,0,1,2,2,0,3,3,1,0,2,0,2,0,1,1,2,2,0,0,2,0,0,0,3,0,1,1,1,0,1,1,0,1,0,0,3,2,2,1,3,3,0,2,0,1,3,2,1,0,1,1,0,0,2,2,0,0,1,1,1,1,NA,NA,NA,11,3,15,1,14,3,3,8,5,9,52,2,9.22,8.83,8.83,"r","AGES"
"392",0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,2,1,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,1,0,1,1,1,0,0,1,1,2,0,1,0,2,3,3,0,0,2,0,0,1,3,1,1,1,0,0,1,0,NA,NA,NA,0,15,5,4,13,11,0,7,3,9,53,2,9.22,8.83,8.83,"r","AGES"
"393",0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,2,0,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,3,2,0,1,0,2,3,3,0,0,3,1,0,0,3,2,0,0,0,0,1,0,NA,NA,NA,0,6,2,0,16,2,3,11,4,9,55,2,9.22,8.83,8.83,"r","AGES"
"394",2,0,1,0,0,1,0,0,2,0,1,0,2,2,1,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,2,1,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,1,2,0,NA,NA,NA,12,13,9,0,18,6,1,11,6,9,58,2,9.22,8.83,8.83,"r","AGES"
"395",2,0,1,0,0,0,0,0,1,1,1,0,2,2,2,0,3,3,1,0,0,0,0,1,0,2,2,2,0,0,1,1,0,0,2,0,0,0,1,0,2,0,0,1,1,0,1,2,0,0,1,3,0,2,0,2,1,1,2,0,1,0,0,0,2,1,0,0,0,1,3,1,NA,NA,NA,14,9,11,0,17,11,4,10,5,9,60,2,9.22,8.83,8.83,"r","AGES"
"396",0,0,1,0,2,0,1,0,3,3,2,0,2,3,0,0,1,2,1,1,1,0,3,1,0,0,1,0,0,0,0,1,1,0,1,0,3,3,0,0,1,1,0,1,2,0,3,0,0,3,3,3,0,2,0,3,3,2,2,0,3,0,0,0,2,3,1,0,0,0,1,0,NA,NA,NA,2,0,6,2,12,14,2,5,5,9,62,2,9.22,8.83,8.83,"r","AGES"
"397",2,0,0,0,0,0,0,0,3,0,1,0,2,3,1,0,1,1,1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,0,1,0,2,3,0,0,2,0,0,2,0,0,2,1,1,1,2,3,0,1,0,3,3,2,2,0,2,1,0,0,3,3,0,0,0,2,3,0,NA,NA,NA,7,6,8,0,18,4,0,10,7,9,64,2,9.22,8.83,8.83,"r","AGES"
"398",0,0,0,0,0,0,0,0,2,0,1,0,2,2,0,0,2,2,1,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,3,1,0,1,0,0,0,3,2,0,0,0,1,2,0,NA,NA,NA,2,11,5,0,14,8,1,12,2,9,66,2,9.22,8.83,8.83,"r","AGES"
"399",2,0,2,0,3,2,0,0,0,NA,2,0,0,0,2,NA,1,2,2,0,1,2,0,0,2,2,2,3,2,2,2,0,0,1,2,0,0,0,1,2,1,3,3,2,0,3,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,3,0,0,0,0,2,3,2,2,NA,NA,NA,24,NA,16,14,13,9,3,9,2,9,67,2,9.22,8.83,8.83,"r","AGES"
