Mexico,,,,,,,,,,,,,,,,,,,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.5155,6.231,6.2176,6.2042,6.1908,6.1774,6.164,6.08896,6.01392,5.93888,5.86384,5.7888,5.71912,5.64944,5.57976,5.51008,5.4404,5.56636,5.69232,5.81828,5.94424,6.0702,6.0434,6.0166,5.9898,5.963,5.9362,5.94424,5.95228,5.96032,5.96836,5.9764,5.94692,5.91744,5.88796,5.85848,5.829,5.85848,5.88796,5.91744,5.94692,5.9764,6.056225,6.13605,6.215875,6.2957,6.375525,6.45535,6.535175,6.615,6.641,6.687,6.725,6.755,6.776,6.79,6.796,6.795,6.79,6.783,6.776,6.771,6.768,6.767,6.769,6.773,6.777,6.775,6.76,6.72,6.643,6.525,6.364,6.164,5.932,5.679,5.418,5.163,4.924,4.705,4.51,4.334,4.174,4.029,3.898,3.778,3.669,3.566,3.468,3.375,3.285,3.199,3.117,3.04,2.966,2.896,2.831,2.77,2.712,2.659,2.61,2.565,2.523,2.484,2.448,2.413,2.379,2.346,2.313,2.281,2.248,2.216,2.185,2.155,2.126,2.098,2.071,2.046,2.021,1.997,1.975,1.954,1.934,1.915,1.823,1.746,1.738,1.777,1.802,1.837
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.07132,6.12264,6.17396,6.22528,6.2766,6.32792,6.37924,6.43056,6.48188,6.5332,6.58452,6.63584,6.68716,6.73848,6.7898,6.84112,6.89244,6.94376,6.99508,7.0464,7.09772,7.14904,7.20036,7.25168,7.303,7.275,7.222,7.172,7.127,7.085,7.046,7.012,6.982,6.956,6.934,6.917,6.905,6.897,6.893,6.894,6.9,6.911,6.924,6.935,6.938,6.925,6.894,6.842,6.77,6.682,6.586,6.49,6.398,6.311,6.223,6.129,6.02,5.894,5.752,5.6,5.446,5.299,5.167,5.052,4.958,4.882,4.82,4.766,4.716,4.664,4.608,4.544,4.471,4.39,4.3,4.204,4.105,4.007,3.912,3.823,3.739,3.661,3.589,3.522,3.46,3.402,3.347,3.294,3.243,3.194,3.146,3.099,3.055,3.012,2.971,2.932,2.894,2.857,2.821,2.628,2.38,2.184,1.949,1.892,1.852
Moldova,,,,,,,,,,,,,,,,,,,6.39,6.390042887,6.390085773,6.39012866,6.390171546,6.390214433,6.39025732,6.390300206,6.390343093,6.390385979,6.390428866,6.390471753,6.390514639,6.390557526,6.390600412,6.390643299,6.390686186,6.390729072,6.390771959,6.390814845,6.390857732,6.390900619,6.390943505,6.390986392,6.391029278,6.391072165,6.391115052,6.391157938,6.391200825,6.391243711,6.391286598,6.391329485,6.391372371,6.391415258,6.391458144,6.391501031,6.391543918,6.391586804,6.391629691,6.391672577,6.391715464,6.391758351,6.391801237,6.391844124,6.39188701,6.391929897,6.391972784,6.39201567,6.392058557,6.392101443,6.39214433,6.392187216,6.392230103,6.39227299,6.392315876,6.392358763,6.392401649,6.392444536,6.392487423,6.392530309,6.392573196,6.392616082,6.392658969,6.392701856,6.392744742,6.392787629,6.392830515,6.392873402,6.392916289,6.392959175,6.393002062,6.393044948,6.393087835,6.393130722,6.393173608,6.393216495,6.393259381,6.393302268,6.393345155,6.393388041,6.393430928,6.393473814,6.393516701,6.393559588,6.393602474,6.393645361,6.393688247,6.393731134,6.393774021,6.393816907,6.393859794,6.39390268,6.393945567,6.393988454,6.39403134,6.394074227,6.394117113,6.39416,6.365848276,6.337536552,6.309224828,6.280913103,6.252601379,6.224289655,6.195977931,6.167666207,6.139354483,6.111042759,6.082731034,6.05441931,6.026107586,5.997795862,5.969484138,5.941172414,5.91286069,5.884548966,5.856237241,5.827925517,5.799613793,5.771302069,5.742990345,5.714678621,5.686366897,5.658055172,5.629743448,5.601431724,5.57312,5.416731429,5.260342857,5.103954286,4.947565714,4.791177143,4.634788571,4.4784,4.322011429,4.165622857,4.009234286,3.852845714,3.696457143,3.540068571,3.38368,3.392812,3.401944,3.411076,3.420208,3.42934,3.438472,3.447604,3.456736,3.465868,3.475,3.485,3.502,3.51,3.511,3.504,3.488,3.463,3.429,3.384,3.328,3.259,3.178,3.086,2.989,2.891,2.801,2.722,2.66,2.613,2.582,2.56,2.542,2.523,2.503,2.483,2.465,2.455,2.454,2.462,2.481,2.51,2.546,2.585,2.62,2.643,2.646,2.625,2.578,2.506,2.413,2.305,2.191,2.079,1.975,1.882,1.801,1.73,1.667,1.613,1.568,1.535,1.511,1.497,1.489,1.487,1.487,1.488,1.487,1.483,1.477,1.469,1.462,1.456,1.452,1.451,1.452,1.455,1.46,1.467,1.474,1.482,1.49,1.499,1.507,1.553,1.624,1.682,1.767,1.796,1.834
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,,,,,,,,,,,,,,,,,,,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.92228,5.90456,5.88684,5.86912,5.8514,5.83368,5.81596,5.79824,5.78052,5.7628,5.74508,5.72736,5.70964,5.69192,5.6742,5.65648,5.63876,5.62104,5.60332,5.5856,5.56788,5.55016,5.53244,5.51472,5.497,5.504,5.537,5.607,5.714,5.859,6.037,6.245,6.476,6.718,6.953,7.168,7.347,7.477,7.558,7.593,7.599,7.591,7.584,7.578,7.569,7.546,7.497,7.413,7.294,7.144,6.969,6.78,6.587,6.395,6.209,6.033,5.864,5.696,5.526,5.345,5.14,4.906,4.644,4.356,4.052,3.746,3.451,3.18,2.941,2.738,2.57,2.43,2.312,2.216,2.144,2.102,2.089,2.103,2.141,2.193,2.254,2.315,2.368,2.41,2.437,2.447,2.446,2.436,2.421,2.401,2.378,2.354,2.33,2.307,2.287,2.27,2.253,2.237,2.222,2.142,2.052,2.001,1.954,1.945,1.939
Montenegro,,,,,,,,,,,,,,,,,,,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.858333333,5.816666667,5.775,5.733333333,5.691666667,5.65,5.608333333,5.566666667,5.525,5.483333333,5.441666667,5.4,5.395833333,5.391666667,5.3875,5.383333333,5.379166667,5.375,5.370833333,5.366666667,5.3625,5.358333333,5.354166667,5.35,5.345833333,5.341666667,5.3375,5.333333333,5.329166667,5.325,5.320833333,5.316666667,5.3125,5.308333333,5.304166667,5.3,5.295833333,5.291666667,5.2875,5.283333333,5.279166667,5.275,5.270833333,5.266666667,5.2625,5.258333333,5.254166667,5.25,5.245833333,5.241666667,5.2375,5.233333333,5.229166667,5.225,5.220833333,5.216666667,5.2125,5.208333333,5.204166667,5.2,5.172025,5.14405,5.116075,5.0881,5.060125,5.03215,5.004175,4.9762,4.948225,4.92025,4.892275,4.8643,4.836325,4.80835,4.780375,4.7524,4.724425,4.69645,4.668475,4.6405,4.612525,4.58455,4.556575,4.5286,4.500625,4.47265,4.444675,4.4167,4.388725,4.36075,4.332775,4.3048,4.276825,4.24885,4.220875,4.1929,4.164925,4.13695,4.108975,4.081,4.073,4.052,4.02,3.978,3.926,3.863,3.791,3.709,3.619,3.521,3.417,3.308,3.199,3.093,2.994,2.906,2.833,2.773,2.726,2.689,2.657,2.625,2.59,2.549,2.503,2.453,2.402,2.354,2.309,2.266,2.225,2.185,2.145,2.104,2.063,2.022,1.98,1.94,1.902,1.869,1.843,1.825,1.815,1.813,1.815,1.82,1.824,1.826,1.823,1.815,1.804,1.792,1.779,1.767,1.756,1.745,1.734,1.722,1.71,1.698,1.687,1.676,1.666,1.658,1.651,1.646,1.642,1.64,1.639,1.639,1.64,1.642,1.644,1.646,1.661,1.693,1.728,1.789,1.812,1.844
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,,,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.525,6.578,6.633,6.692,6.755,6.819,6.885,6.951,7.012,7.065,7.106,7.131,7.135,7.119,7.081,7.024,6.953,6.871,6.781,6.687,6.588,6.485,6.38,6.273,6.168,6.067,5.97,5.876,5.782,5.682,5.57,5.439,5.29,5.123,4.942,4.754,4.567,4.387,4.217,4.058,3.905,3.755,3.606,3.457,3.31,3.167,3.033,2.909,2.797,2.698,2.611,2.535,2.47,2.418,2.385,2.377,2.398,2.443,2.509,2.583,2.652,2.706,2.735,2.737,2.714,2.67,2.617,2.565,2.517,2.476,2.442,2.411,2.382,2.354,2.211,2.041,1.941,1.867,1.862,1.869
Mozambique,,,,,,,,,,,,,,,,,,,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.6288,6.6276,6.6264,6.6252,6.624,6.6228,6.6216,6.6204,6.6192,6.618,6.6168,6.6156,6.6144,6.6132,6.612,6.6108,6.6096,6.6084,6.6072,6.606,6.6048,6.6036,6.6024,6.6012,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.601,6.601,6.602,6.602,6.602,6.601,6.599,6.596,6.591,6.586,6.58,6.572,6.564,6.554,6.544,6.532,6.519,6.505,6.49,6.474,6.457,6.439,6.42,6.398,6.373,6.345,6.313,6.277,6.237,6.191,6.14,6.086,6.031,5.976,5.925,5.88,5.84,5.808,5.782,5.76,5.741,5.721,5.697,5.669,5.632,5.588,5.536,5.476,5.409,5.338,5.263,5.188,5.113,5.04,4.968,4.897,4.825,4.754,4.684,4.613,4.543,4.474,4.405,4.01,3.438,2.996,2.449,2.263,2.04
Myanmar,,,,,,,,,,,,,,,,,,,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.02984,6.02968,6.02952,6.02936,6.0292,6.02904,6.02888,6.02872,6.02856,6.0284,6.02824,6.02808,6.02792,6.02776,6.0276,6.02744,6.02728,6.02712,6.02696,6.0268,6.02664,6.02648,6.02632,6.02616,6.026,6.017,6.002,5.991,5.985,5.985,5.989,5.999,6.012,6.03,6.051,6.073,6.096,6.116,6.13,6.136,6.129,6.109,6.074,6.024,5.959,5.881,5.791,5.694,5.592,5.488,5.387,5.289,5.194,5.1,5.001,4.891,4.764,4.619,4.456,4.279,4.094,3.909,3.732,3.566,3.415,3.279,3.158,3.046,2.945,2.851,2.761,2.675,2.59,2.508,2.428,2.353,2.286,2.227,2.178,2.137,2.103,2.075,2.049,2.026,2.003,1.98,1.959,1.938,1.919,1.9,1.881,1.863,1.847,1.831,1.816,1.803,1.791,1.779,1.769,1.726,1.7,1.713,1.769,1.795,1.834
Namibia,,,,,,,,,,,,,,,,,,,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96008,5.96016,5.96024,5.96032,5.9604,5.96048,5.96056,5.96064,5.96072,5.9608,5.96088,5.96096,5.96104,5.96112,5.9612,5.96128,5.96136,5.96144,5.96152,5.9616,5.96168,5.96176,5.96184,5.96192,5.962,5.971,5.99,6.009,6.029,6.049,6.069,6.09,6.11,6.13,6.15,6.167,6.184,6.199,6.216,6.236,6.263,6.301,6.347,6.401,6.459,6.517,6.57,6.613,6.642,6.654,6.647,6.622,6.581,6.524,6.451,6.362,6.259,6.145,6.022,5.893,5.76,5.625,5.491,5.358,5.227,5.098,4.97,4.842,4.715,4.59,4.469,4.351,4.24,4.134,4.033,3.938,3.847,3.759,3.674,3.591,3.512,3.436,3.364,3.295,3.229,3.167,3.107,3.051,2.997,2.945,2.896,2.849,2.805,2.763,2.723,2.684,2.647,2.611,2.577,2.394,2.16,1.995,1.846,1.824,1.826
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,,,,,,,,,,,,,,,,,,,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.14368,6.13736,6.13104,6.12472,6.1184,6.11208,6.10576,6.09944,6.09312,6.0868,6.08048,6.07416,6.06784,6.06152,6.0552,6.04888,6.04256,6.03624,6.02992,6.0236,6.01728,6.01096,6.00464,5.99832,5.992,5.992,5.993,5.993,5.993,5.993,5.993,5.993,5.993,5.993,5.993,5.994,5.995,5.996,5.997,5.997,5.996,5.994,5.988,5.981,5.971,5.958,5.945,5.929,5.912,5.894,5.873,5.85,5.824,5.795,5.76,5.721,5.676,5.625,5.569,5.508,5.444,5.378,5.31,5.239,5.165,5.088,5.004,4.914,4.817,4.711,4.596,4.473,4.343,4.208,4.068,3.924,3.778,3.632,3.486,3.34,3.194,3.046,2.899,2.755,2.619,2.496,2.389,2.3,2.23,2.177,2.137,2.106,2.078,2.052,2.026,1.999,1.973,1.949,1.927,1.821,1.726,1.704,1.747,1.774,1.819
Netherlands,,,,,,,,,,,,,,,,,,,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.08664,5.06328,5.03992,5.01656,4.9932,4.9932,4.9932,4.9932,4.9932,4.8949,4.7966,4.6983,4.6,4.6,4.6,4.6,4.6,4.6,4.676,4.752,4.828,4.904,4.98,4.994,5.008,5.022,5.036,5.05,5.086,5.122,5.158,5.194,5.23,5.268,5.306,5.344,5.382,5.42,5.386,5.352,5.318,5.284,5.25,5.228,5.206,5.184,5.162,5.14,5.106,5.072,5.038,5.004,4.97,4.926,4.882,4.838,4.794,4.75,4.6,4.45,4.53,4.46,4.42,4.38,4.29,4.23,4.18,4.13,4.04,3.94,3.81,3.84,3.85,3.86,3.59,3.64,3.59,3.47,3.36,3.89,3.75,3.54,3.55,3.39,3.26,3.18,3.08,3.09,3,3.03,2.88,2.83,2.66,2.63,2.57,2.51,2.53,2.63,2.64,2.67,2.61,2.71,2.98,3.13,2.96,3.97,3.7,3.41,3.22,3.1,3.05,3.09,3.03,3.03,3.03,3.05,3.08,3.11,3.17,3.12,3.22,3.18,3.19,3.17,3.04,2.9,2.81,2.72,2.75,2.57,2.36,2.15,1.9,1.77,1.66,1.63,1.58,1.58,1.56,1.6,1.56,1.5,1.47,1.49,1.51,1.55,1.56,1.55,1.55,1.62,1.61,1.59,1.57,1.57,1.53,1.53,1.56,1.63,1.65,1.72,1.71,1.73,1.75,1.73,1.708,1.72,1.718,1.773,1.79,1.796,1.759,1.759,1.774,1.778,1.783,1.787,1.791,1.795,1.798,1.802,1.805,1.809,1.812,1.815,1.833,1.852,1.868,1.886,1.893,1.9
Netherlands Antilles,,,,,,,,,,,,,,,,,,,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.77,5.7,5.62,5.53,5.44,5.33,5.22,5.1,4.97,4.82,4.66,4.47,4.27,4.06,3.84,3.63,3.42,3.23,3.05,2.91,2.79,2.69,2.61,2.55,2.51,2.47,2.45,2.43,2.41,2.39,2.38,2.36,2.35,2.34,2.32,2.32,2.31,2.31,2.3,2.3,2.29,2.28,2.26,2.23,2.2,2.17,2.15,2.13,2.11,2.1,2.1,2.09,2.07,2.06,2.04,2.02,1.99,1.97,1.95,1.94,1.92,1.91,1.89,1.88,1.87,1.86,1.85,1.84,1.83,1.82,1.82,1.81,1.81,1.81,1.8,1.83,1.87,1.94,1.97,2.02
New Caledonia,,,,,,,,,,,,,,,,,,,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.36256,6.31512,6.26768,6.22024,6.1728,6.12536,6.07792,6.03048,5.98304,5.9356,5.88816,5.84072,5.79328,5.74584,5.6984,5.65096,5.60352,5.55608,5.50864,5.4612,5.41376,5.36632,5.31888,5.27144,5.224,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.224,5.224,5.224,5.224,5.223,5.222,5.22,5.222,5.234,5.255,5.28,5.302,5.304,5.264,5.173,5.027,4.83,4.596,4.345,4.1,3.881,3.696,3.551,3.44,3.351,3.274,3.205,3.144,3.093,3.053,3.024,3.002,2.983,2.961,2.93,2.889,2.837,2.772,2.697,2.617,2.538,2.461,2.393,2.337,2.294,2.263,2.245,2.235,2.231,2.227,2.221,2.209,2.193,2.172,2.149,2.127,2.106,2.086,2.068,2.052,2.036,2.022,2.008,1.995,1.983,1.971,1.96,1.904,1.853,1.838,1.843,1.852,1.87
