rMVMP,fulldate,NAME,rMVOP,Obs,BHRET3
1431.8,20080124,"RiskMetrics Group ",1055.01,2356,-9.777
283.343,20080214,"ArcSight ",290.443,2357,395.672
425.42,20080318,"CardioNet ",432.628,2358,-75.184
1205.3,20080807,"Rackspace Hosting ",1505.11,2359,265.927
628.01,20091105,"Ancestry.com",597.055,2360,56.97183099
862.56,20110525,"The Active Network ",794.745,2361,-18.11320755
903.97,20111116,"Angie's List ",722.735,2362,-16.7896679
397.204,20100429,"Alpha & Omega Semiconductor Lt",403.936,2363,-44.85875706
3209.96,20110628,"HomeAway ",2155.41,2364,-34.46903755
377.163,20120217,"Brightcove ",290.125,2365,4.265734266
937.22,20120419,"Infoblox ",704.018,2366,-11.50234742
208.442,20100616,"BroadSoft ",226.021,2367,242.5301205
938.7,20120223,"Bazaarvoice ",682.274,2368,-3.149606299
556.87,20100324,"Calix ",479.424,2369,-48.87417219
312,20110810,"Carbonite ",240,2370,-26.39676113
169.375,20100429,"Convio ",148.864,2371,56.25
851.11,20110316,"Cornerstone OnDemand ",606.268,2372,7.026743576
1790.94,20110125,"Demand Media ",1393.41,2373,-58.39816934
679.93,20120314,"Demandware ",461.168,2374,21.23781263
136.068,20110414,"Ellie Mae ",122.4,2375,126.4401773
288.395,20120329,"Enphase Energy ",235.745,2376,13.35149864
320.073,20100728,"Envestnet ",281.589,2377,11.53470186
226.324,20120425,"Envivio",239.92,2378,-4.416961131
498.67,20110201,"Epocrates ",356.512,2379,-64.38979964
1619.01,20120321,"ExactTarget ",1225.06,2380,-2.947033055
209.791,20110510,"FriendFinder Networks ",267.25,2381,-85.35031847
1750.7,20110608,"Fusion-io ",1478.37,2382,-7.466666667
266.044,20110209,"Fluidigm Corp",256.176,2383,-0.142653352
368.552,20100624,"Fabrinet",342.839,2384,8.744186047
1116.25,20091118,"Fortinet ",839.537,2385,191.576414
16563.75,20111103,"Groupon ",12756.07,2386,-50.01914975
356.955,20120201,"Greenway Medical Tech ",274.581,2387,14.61538462
859.77,20120124,"Guidewire Software ",652.866,2388,51.28504673
400.26,20111117,"Intermolecular ",421.33,2389,-27.05263158
530.448,20111108,"Imperva ",397.836,2390,28.91666667
705.97,20111115,"InvenSense ",594.923,2391,26.62921348
915.02,20110127,"InterXion Holding NV",843.635,2392,31.52173913
373.837,20101110,"Inphi Corp",293.205,2393,-45.61740243
888.94,20111212,"Jive Software ",708.792,2394,28.57142857
130.94,20110210,"Kips Bay Medical ",125.152,2395,-84.2370744
690.87,20101208,"SemiLEDs Corp",455.929,2396,-86.60714286
8906.35,20110518,"LinkedIn Corp",4305.36,2397,20.4137931
446.5,20090630,"LogMeIn ",356.84,2398,59.89010989
396.359,20090624,"Medidata Solutions ",326.413,2399,64.52941176
290.164,20100330,"Meru Networks ",227.046,2400,-91.75795514
679.25,20110420,"Responsys ",529.284,2401,-27.20779221
1872.25,20120328,"Millennial Media ",973.57,2402,-54.24
917.29,20100811,"MakeMyTrip Ltd",485.522,2403,-38.07183365
930.09,20120314,"M/A-COM Technology Solutions",859.934,2404,-26.03406326
577.79,20100323,"MaxLinear ",432.568,2405,-77.00534759
328.65,20110201,"NeoPhotonics Corp",258.225,2406,-67.9245283
798.44,20100616,"Higher One Holdings ",671.426,2407,2.803083392
718.61,20090521,"OpenTable ",450.68,2408,33.61198189
2117.99,20110614,"Pandora Media ",2555.65,2409,-34.73019518
837.04,20101026,"Pacific Biosciences of CA ",814.637,2410,-86.92214112
417.582,20120419,"Proofpoint ",385.552,2411,0.071022727
974.81,20100715,"Qlik Technologies ",761.573,2412,61.69088507
684.47,20100210,"QuinStreet ",684.474,2413,-46.46666667
953.62,20100715,"RealD ",782.06,2414,-44.50604839
413.03,20100519,"ReachLocal ",358.439,2415,-40.52069426
185.46,20101215,"RigNet ",177.333,2416,27.41035857
919.14,20100811,"RealPage ",696.321,2417,25.96418733
535.64,20110719,"Skullcandy ",535.64,2418,-36.9
3282.96,20120418,"Splunk ",1573.01,2419,-12.7113867
253.478,20100924,"SciQuest ",196.254,2420,20.6193969
3217.1,20100310,"Sensata Tech Hldg NV",3130.16,2421,64.64864865
920.51,20090519,"SolarWinds ",836.825,2422,227.2727273
134.311,20120209,"Synacor ",127.915,2423,104.8638132
172.877,20110202,"Trunkbow Intl Hldgs Ltd",182.36,2424,-71.51898734
406.974,20100513,"TeleNav ",332.224,2425,-35.20408163
365.763,20110726,"Tangoe ",313.96,2426,76.05150215
1570.45,20111013,"Ubiquiti Networks ",1346.1,2427,19.42857143
457.2,20120327,"Vocera Communications ",347.846,2428,19.59106039
343.466,20090923,"Vitacost.com ",344.04,2429,-34.43983402
5010.53,20091006,"Verisk Analytics ",4144.05,2430,79.94121969
396.19,20110503,"Boingo Wireless ",439.128,2431,-14.7107438
1471.68,20120301,"Yelp ",898.1,2432,-12.12367779
11243.66,20110524,"Yandex NV",8031.19,2433,-42.89392379
962.57,20110719,"Zillow ",538.201,2434,12.66424378
507.75,20111018,"ZELTIQ Aesthetics ",425.854,2435,-66.19354839
6643.76,20111215,"Zynga ",6993.43,2436,-13.47368421
86.21,20091020,"ZST Digital Networks ",95.7891,2437,-100
104747.5,20120515,"Facebook",104100,2438,0
