"","treat","age","educ","ethn","married","re74","re75","re78","u74","u75"
"1602",FALSE,25,13,"other",FALSE,23511.2,14322.6,20850.7,FALSE,FALSE
"1603",FALSE,27,12,"other",TRUE,23511.2,15038.7,12738,FALSE,FALSE
"1604",FALSE,28,12,"other",TRUE,23511.2,16112.9,0,FALSE,FALSE
"1605",FALSE,38,12,"other",TRUE,23511.2,16112.9,30293.4,FALSE,FALSE
"1606",FALSE,31,12,"other",TRUE,23511.2,17903.2,22165.9,FALSE,FALSE
"1607",FALSE,28,12,"other",TRUE,23511.2,18798.4,36943.2,FALSE,FALSE
"1608",FALSE,23,12,"other",TRUE,23511.2,19854.7,18914.9,FALSE,FALSE
"1609",FALSE,55,12,"other",TRUE,23511.2,20588.7,22165.9,FALSE,FALSE
"1610",FALSE,34,17,"other",TRUE,23511.2,20588.7,23422,FALSE,FALSE
"1611",FALSE,28,17,"other",TRUE,23511.2,20946.8,69453.1,FALSE,FALSE
"1612",FALSE,31,14,"other",TRUE,23511.2,21483.9,27830,FALSE,FALSE
"1613",FALSE,28,12,"other",TRUE,23511.2,21483.9,23643.6,FALSE,FALSE
"1614",FALSE,25,12,"hispanic",TRUE,23511.2,21483.9,25121.4,FALSE,FALSE
"1615",FALSE,54,15,"other",TRUE,23511.2,21483.9,59109.1,FALSE,FALSE
"1616",FALSE,35,12,"other",TRUE,23511.2,21483.9,29554.5,FALSE,FALSE
"1617",FALSE,27,13,"other",FALSE,23511.2,21483.9,22165.9,FALSE,FALSE
"1618",FALSE,45,12,"other",TRUE,23511.2,21483.9,0,FALSE,FALSE
"1619",FALSE,28,16,"other",TRUE,23511.2,21483.9,11821.8,FALSE,FALSE
"1620",FALSE,30,16,"other",TRUE,23511.2,21483.9,22165.9,FALSE,FALSE
"1621",FALSE,24,12,"hispanic",TRUE,23511.2,21483.9,23052.5,FALSE,FALSE
"1622",FALSE,26,14,"other",TRUE,23511.2,22021,22165.9,FALSE,FALSE
"1623",FALSE,35,14,"other",TRUE,23511.2,22379,22165.9,FALSE,FALSE
"1624",FALSE,42,17,"other",TRUE,23511.2,22379,0,FALSE,FALSE
"1625",FALSE,42,17,"other",TRUE,23511.2,22379,0,FALSE,FALSE
"1626",FALSE,28,16,"other",TRUE,23511.2,22379,27337.9,FALSE,FALSE
"1627",FALSE,28,12,"other",TRUE,23511.2,22379,29554.5,FALSE,FALSE
"1628",FALSE,27,14,"other",TRUE,23511.2,22558.1,23531.3,FALSE,FALSE
"1629",FALSE,35,16,"other",TRUE,23511.2,22737.1,21834.9,FALSE,FALSE
"1630",FALSE,55,12,"other",TRUE,23511.2,22916.1,17732.7,FALSE,FALSE
"1631",FALSE,36,14,"other",TRUE,23511.2,23274.2,33248.8,FALSE,FALSE
"1632",FALSE,42,16,"hispanic",TRUE,23511.2,23274.2,29554.5,FALSE,FALSE
"1633",FALSE,22,12,"other",TRUE,23511.2,23274.2,26155.8,FALSE,FALSE
"1634",FALSE,38,12,"other",TRUE,23511.2,23274.2,25121.4,FALSE,FALSE
"1635",FALSE,48,16,"other",TRUE,23511.2,23274.2,39898.6,FALSE,FALSE
"1636",FALSE,48,16,"other",TRUE,23511.2,23274.2,39898.6,FALSE,FALSE
"1637",FALSE,25,13,"other",TRUE,23511.2,23456.8,26008,FALSE,FALSE
"1638",FALSE,23,14,"other",TRUE,23511.2,24169.4,31032.3,FALSE,FALSE
"1639",FALSE,31,16,"other",TRUE,23511.2,24706.5,28963.4,FALSE,FALSE
"1640",FALSE,26,12,"other",TRUE,23511.2,24885.5,26599.1,FALSE,FALSE
"1641",FALSE,32,12,"other",TRUE,23511.2,25064.5,26599.1,FALSE,FALSE
"1642",FALSE,29,13,"other",TRUE,23511.2,25064.5,0,FALSE,FALSE
"1643",FALSE,29,13,"other",TRUE,23511.2,25064.5,0,FALSE,FALSE
"1644",FALSE,30,16,"other",TRUE,23511.2,25243.5,27042.4,FALSE,FALSE
"1645",FALSE,26,14,"other",TRUE,23511.2,25780.6,31032.3,FALSE,FALSE
"1646",FALSE,32,16,"other",TRUE,23511.2,25959.7,35465.4,FALSE,FALSE
"1647",FALSE,35,14,"other",TRUE,23511.2,26496.8,29554.5,FALSE,FALSE
"1648",FALSE,35,14,"other",TRUE,23511.2,26496.8,29554.5,FALSE,FALSE
"1649",FALSE,54,12,"other",TRUE,23511.2,26854.8,2049.61,FALSE,FALSE
"1650",FALSE,55,12,"other",TRUE,23511.2,26854.8,26599.1,FALSE,FALSE
"1651",FALSE,55,12,"other",TRUE,23511.2,26854.8,26599.1,FALSE,FALSE
"1652",FALSE,38,12,"other",TRUE,23511.2,26854.8,29554.5,FALSE,FALSE
"1653",FALSE,25,12,"other",FALSE,23511.2,26854.8,18176,FALSE,FALSE
"1654",FALSE,30,12,"other",TRUE,23511.2,28645.2,32510,FALSE,FALSE
"1655",FALSE,25,17,"other",TRUE,23511.2,29003.2,28076.8,FALSE,FALSE
"1656",FALSE,39,12,"other",FALSE,23511.2,31509.7,15516.1,FALSE,FALSE
"1657",FALSE,28,14,"other",TRUE,23511.2,32225.8,36943.2,FALSE,FALSE
"1658",FALSE,39,17,"other",TRUE,23511.2,35448.4,32510,FALSE,FALSE
"1659",FALSE,49,12,"other",TRUE,23511.2,35806.5,23643.6,FALSE,FALSE
"1660",FALSE,21,12,"other",TRUE,23511.2,50129,0,FALSE,FALSE
"1661",FALSE,31,14,"other",TRUE,23707.1,20767.7,23939.2,FALSE,FALSE
"1662",FALSE,27,12,"other",TRUE,23707.1,21483.9,33987.7,FALSE,FALSE
"1663",FALSE,37,12,"other",TRUE,23707.1,22200,22904.8,FALSE,FALSE
"1664",FALSE,51,12,"other",TRUE,23707.1,22379,19411.4,FALSE,FALSE
"1665",FALSE,29,12,"other",TRUE,23707.1,26854.8,28076.8,FALSE,FALSE
"1666",FALSE,27,14,"other",TRUE,23707.1,29540.3,23200.3,FALSE,FALSE
"1667",FALSE,24,13,"other",TRUE,23903.1,1790.32,449.229,FALSE,FALSE
"1668",FALSE,32,12,"other",TRUE,23903.1,24812.1,12412.9,FALSE,FALSE
"1669",FALSE,31,17,"other",TRUE,23903.1,25601.6,27042.4,FALSE,FALSE
"1670",FALSE,46,12,"other",FALSE,23918.7,12532.3,0,FALSE,FALSE
"1671",FALSE,40,15,"hispanic",TRUE,24001,23274.2,26599.1,FALSE,FALSE
"1672",FALSE,27,16,"other",TRUE,24099,7161.29,36204.3,FALSE,FALSE
"1673",FALSE,27,17,"other",TRUE,24099,22200,25860.2,FALSE,FALSE
"1674",FALSE,28,14,"other",TRUE,24099,22379,27337.9,FALSE,FALSE
"1675",FALSE,29,17,"other",TRUE,24099,24527.4,23643.6,FALSE,FALSE
"1676",FALSE,36,13,"other",TRUE,24099,25064.5,25564.7,FALSE,FALSE
"1677",FALSE,23,12,"other",TRUE,24099,26854.8,17437.2,FALSE,FALSE
"1678",FALSE,28,12,"other",TRUE,24294.9,18261.3,21427,FALSE,FALSE
"1679",FALSE,28,12,"other",TRUE,24383.1,15217.7,19210.4,FALSE,FALSE
"1680",FALSE,34,12,"other",TRUE,24486.9,22200,22904.8,FALSE,FALSE
"1681",FALSE,41,12,"other",TRUE,24490.8,14322.6,22165.9,FALSE,FALSE
"1682",FALSE,25,13,"other",TRUE,24490.8,18261.3,0,FALSE,FALSE
"1683",FALSE,45,12,"other",TRUE,24490.8,21483.9,10639.6,FALSE,FALSE
"1684",FALSE,41,12,"other",TRUE,24490.8,21483.9,33987.7,FALSE,FALSE
"1685",FALSE,35,16,"other",FALSE,24490.8,21841.9,24825.8,FALSE,FALSE
"1686",FALSE,29,16,"other",TRUE,24490.8,23453.2,25860.2,FALSE,FALSE
"1687",FALSE,28,13,"other",TRUE,24490.8,23868.6,23495.9,FALSE,FALSE
"1688",FALSE,35,13,"other",TRUE,24490.8,23990.3,22165.9,FALSE,FALSE
"1689",FALSE,35,16,"other",TRUE,24490.8,24169.4,25638.6,FALSE,FALSE
"1690",FALSE,30,12,"other",TRUE,24490.8,25064.5,29554.5,FALSE,FALSE
"1691",FALSE,29,12,"other",TRUE,24490.8,25064.5,28076.8,FALSE,FALSE
"1692",FALSE,28,16,"other",TRUE,24490.8,26461,45809.5,FALSE,FALSE
"1693",FALSE,30,16,"other",TRUE,24490.8,26854.8,38420.9,FALSE,FALSE
"1694",FALSE,26,17,"other",FALSE,24490.8,26854.8,29702.3,FALSE,FALSE
"1695",FALSE,22,13,"other",TRUE,24490.8,26854.8,39159.8,FALSE,FALSE
"1696",FALSE,22,12,"other",TRUE,24490.8,26854.8,25121.4,FALSE,FALSE
"1697",FALSE,26,16,"other",FALSE,24490.8,27750,9605.22,FALSE,FALSE
"1698",FALSE,48,16,"other",TRUE,24663.3,18082.3,25121.4,FALSE,FALSE
"1699",FALSE,45,12,"other",TRUE,24686.8,15217.7,27929,FALSE,FALSE
"1700",FALSE,44,17,"other",TRUE,24686.8,23274.2,23348.1,FALSE,FALSE
"1701",FALSE,26,16,"other",TRUE,24686.8,25422.6,29554.5,FALSE,FALSE
"1702",FALSE,54,16,"other",TRUE,24686.8,26854.8,26451.3,FALSE,FALSE
"1703",FALSE,54,16,"other",TRUE,24686.8,26854.8,26451.3,FALSE,FALSE
"1704",FALSE,54,16,"other",TRUE,24686.8,26854.8,26451.3,FALSE,FALSE
"1705",FALSE,29,12,"other",TRUE,24686.8,27750,24382.5,FALSE,FALSE
"1706",FALSE,22,12,"other",TRUE,24765.1,21594.9,34320.2,FALSE,FALSE
"1707",FALSE,39,17,"other",TRUE,24823.9,25064.5,27061.6,FALSE,FALSE
"1708",FALSE,35,16,"other",TRUE,24882.7,24527.4,36943.2,FALSE,FALSE
"1709",FALSE,44,12,"other",TRUE,24882.7,27929,25121.4,FALSE,FALSE
"1710",FALSE,32,16,"other",TRUE,24980.7,25064.5,26599.1,FALSE,FALSE
"1711",FALSE,27,17,"other",TRUE,25078.6,19693.5,24530.3,FALSE,FALSE
"1712",FALSE,27,17,"other",TRUE,25078.6,19693.5,24530.3,FALSE,FALSE
"1713",FALSE,26,12,"other",TRUE,25078.6,23274.2,26599.1,FALSE,FALSE
"1714",FALSE,46,12,"other",TRUE,25078.6,24169.4,26780.8,FALSE,FALSE
"1715",FALSE,25,16,"other",FALSE,25078.6,25601.6,30145.6,FALSE,FALSE
"1716",FALSE,35,12,"other",TRUE,25078.6,26854.8,29554.5,FALSE,FALSE
"1717",FALSE,33,16,"other",TRUE,25078.6,26854.8,24449,FALSE,FALSE
"1718",FALSE,26,16,"other",TRUE,25078.6,30793.5,36943.2,FALSE,FALSE
"1719",FALSE,20,12,"other",TRUE,25294.1,18798.4,25121.4,FALSE,FALSE
"1720",FALSE,49,12,"other",TRUE,25470.5,17953.4,20244.9,FALSE,FALSE
"1721",FALSE,25,13,"other",TRUE,25470.5,18798.4,23643.6,FALSE,FALSE
"1722",FALSE,28,13,"other",TRUE,25470.5,19693.5,26599.1,FALSE,FALSE
"1723",FALSE,27,12,"other",FALSE,25470.5,21483.9,25121.4,FALSE,FALSE
"1724",FALSE,44,12,"other",TRUE,25470.5,21483.9,25634.1,FALSE,FALSE
"1725",FALSE,23,12,"hispanic",TRUE,25470.5,21483.9,32510,FALSE,FALSE
"1726",FALSE,24,12,"other",TRUE,25470.5,22737.1,25121.4,FALSE,FALSE
"1727",FALSE,27,12,"other",TRUE,25470.5,23095.2,31032.3,FALSE,FALSE
"1728",FALSE,46,12,"other",TRUE,25470.5,23274.2,29554.5,FALSE,FALSE
"1729",FALSE,31,12,"other",TRUE,25470.5,23274.2,22165.9,FALSE,FALSE
"1730",FALSE,51,16,"other",FALSE,25470.5,24169.4,12708.4,FALSE,FALSE
"1731",FALSE,37,12,"other",FALSE,25470.5,25780.6,22461.4,FALSE,FALSE
"1732",FALSE,37,12,"other",FALSE,25470.5,25780.6,22461.4,FALSE,FALSE
"1733",FALSE,30,12,"other",TRUE,25470.5,25959.7,28076.8,FALSE,FALSE
"1734",FALSE,49,17,"other",TRUE,25470.5,26854.8,29554.5,FALSE,FALSE
"1735",FALSE,49,17,"other",TRUE,25470.5,26854.8,29554.5,FALSE,FALSE
"1736",FALSE,26,17,"other",TRUE,25470.5,26854.8,44331.8,FALSE,FALSE
"1737",FALSE,37,13,"other",TRUE,25470.5,30435.5,32510,FALSE,FALSE
"1738",FALSE,44,17,"other",TRUE,25470.5,30435.5,21427,FALSE,FALSE
"1739",FALSE,30,17,"other",TRUE,25470.5,31330.6,38420.9,FALSE,FALSE
"1740",FALSE,51,12,"other",TRUE,25470.5,32225.8,29554.5,FALSE,FALSE
"1741",FALSE,28,17,"other",TRUE,25607.6,18091.2,22165.9,FALSE,FALSE
"1742",FALSE,29,16,"other",TRUE,25666.4,28287.1,35465.4,FALSE,FALSE
"1743",FALSE,40,12,"other",TRUE,25707.5,20409.7,23052.5,FALSE,FALSE
"1744",FALSE,34,16,"other",TRUE,25862.3,0,0,TRUE,FALSE
"1745",FALSE,51,12,"other",TRUE,25862.3,20588.7,24825.8,FALSE,FALSE
"1746",FALSE,26,16,"other",TRUE,25862.3,22379,35465.4,FALSE,FALSE
"1747",FALSE,46,12,"other",TRUE,25862.3,23274.2,35465.4,FALSE,FALSE
"1748",FALSE,45,14,"other",TRUE,25862.3,28645.2,26599.1,FALSE,FALSE
"1749",FALSE,49,12,"other",TRUE,25862.3,28645.2,26599.1,FALSE,FALSE
"1750",FALSE,26,16,"other",FALSE,25862.3,31790.8,15646.2,FALSE,FALSE
"1751",FALSE,30,16,"other",TRUE,26058.2,28645.2,29259,FALSE,FALSE
"1752",FALSE,50,12,"other",TRUE,26254.2,0,0,TRUE,FALSE
"1753",FALSE,25,12,"other",FALSE,26254.2,21483.9,26599.1,FALSE,FALSE
"1754",FALSE,27,17,"other",FALSE,26254.2,29540.3,31032.3,FALSE,FALSE
"1755",FALSE,46,16,"other",TRUE,26293.4,65160.6,17732.7,FALSE,FALSE
"1756",FALSE,46,16,"other",TRUE,26293.4,65160.6,17732.7,FALSE,FALSE
"1757",FALSE,22,12,"other",FALSE,26450.1,23274.2,19210.4,FALSE,FALSE
"1758",FALSE,55,12,"other",TRUE,26450.1,23990.3,29554.5,FALSE,FALSE
"1759",FALSE,53,12,"other",TRUE,26450.1,25064.5,26008,FALSE,FALSE
"1760",FALSE,44,12,"other",TRUE,26450.1,25959.7,26746.9,FALSE,FALSE
"1761",FALSE,47,13,"other",TRUE,26450.1,25959.7,26625.7,FALSE,FALSE
"1762",FALSE,46,14,"other",TRUE,26450.1,26496.8,29554.5,FALSE,FALSE
"1763",FALSE,25,12,"other",TRUE,26450.1,26836.9,35465.4,FALSE,FALSE
"1764",FALSE,28,16,"other",TRUE,26450.1,26854.8,29554.5,FALSE,FALSE
"1765",FALSE,40,16,"other",TRUE,26450.1,26854.8,32421.3,FALSE,FALSE
"1766",FALSE,40,16,"other",TRUE,26450.1,26854.8,32421.3,FALSE,FALSE
"1767",FALSE,28,12,"other",TRUE,26450.1,26858.4,29480.6,FALSE,FALSE
"1768",FALSE,29,15,"other",TRUE,26450.1,27250.5,28815.7,FALSE,FALSE
"1769",FALSE,42,16,"other",TRUE,26450.1,27499.4,29554.5,FALSE,FALSE
"1770",FALSE,30,15,"other",TRUE,26450.1,27571,29554.5,FALSE,FALSE
"1771",FALSE,39,12,"other",TRUE,26450.1,27750,6354.22,FALSE,FALSE
"1772",FALSE,30,16,"other",TRUE,26450.1,28197.6,29554.5,FALSE,FALSE
"1773",FALSE,50,12,"other",TRUE,26450.1,30077.4,26599.1,FALSE,FALSE
"1774",FALSE,29,17,"other",FALSE,26614.7,28503.7,29315.1,FALSE,FALSE
"1775",FALSE,29,15,"other",TRUE,26646,19693.5,32510,FALSE,FALSE
"1776",FALSE,27,12,"other",TRUE,26646,29540.3,35465.4,FALSE,FALSE
"1777",FALSE,31,12,"hispanic",TRUE,26842,6982.26,17732.7,FALSE,FALSE
"1778",FALSE,31,12,"hispanic",TRUE,26842,6982.26,17732.7,FALSE,FALSE
"1779",FALSE,29,12,"other",TRUE,26842,20588.7,42854.1,FALSE,FALSE
"1780",FALSE,27,16,"other",TRUE,26842,22200,19210.4,FALSE,FALSE
"1781",FALSE,42,17,"other",TRUE,26842,31330.6,36943.2,FALSE,FALSE
"1782",FALSE,25,13,"other",TRUE,26996.7,28197.6,22165.9,FALSE,FALSE
"1783",FALSE,48,12,"other",TRUE,27037.9,25064.5,23643.6,FALSE,FALSE
"1784",FALSE,50,12,"other",TRUE,27037.9,26854.8,27337.9,FALSE,FALSE
"1785",FALSE,28,17,"other",TRUE,27037.9,27750,51720.4,FALSE,FALSE
"1786",FALSE,29,17,"other",FALSE,27037.9,29182.3,26599.1,FALSE,FALSE
"1787",FALSE,33,17,"other",TRUE,27037.9,31867.7,28815.7,FALSE,FALSE
"1788",FALSE,52,12,"other",TRUE,27220.1,24706.5,32510,FALSE,FALSE
"1789",FALSE,22,12,"other",TRUE,27233.8,14322.6,32510,FALSE,FALSE
"1790",FALSE,43,12,"other",TRUE,27233.8,25064.5,29554.5,FALSE,FALSE
"1791",FALSE,34,13,"other",TRUE,27233.8,25064.5,31032.3,FALSE,FALSE
"1792",FALSE,46,12,"other",TRUE,27233.8,28645.2,28076.8,FALSE,FALSE
"1793",FALSE,31,17,"other",TRUE,27429.7,0,0,TRUE,FALSE
"1794",FALSE,28,13,"other",TRUE,27429.7,20588.7,23578.6,FALSE,FALSE
"1795",FALSE,25,12,"other",TRUE,27429.7,21483.9,28520.1,FALSE,FALSE
"1796",FALSE,29,14,"other",TRUE,27429.7,22099.7,29644.7,FALSE,FALSE
"1797",FALSE,24,16,"other",FALSE,27429.7,22200,25712.4,FALSE,FALSE
"1798",FALSE,31,12,"other",TRUE,27429.7,22379,0,FALSE,FALSE
"1799",FALSE,30,17,"other",TRUE,27429.7,25064.5,20688.2,FALSE,FALSE
"1800",FALSE,32,12,"other",TRUE,27429.7,25064.5,16255,FALSE,FALSE
"1801",FALSE,26,15,"other",TRUE,27429.7,25064.5,28815.7,FALSE,FALSE
"1802",FALSE,28,16,"other",TRUE,27429.7,25064.5,31032.3,FALSE,FALSE
"1803",FALSE,54,13,"other",TRUE,27429.7,25422.6,24382.5,FALSE,FALSE
"1804",FALSE,30,14,"other",TRUE,27429.7,25780.6,31032.3,FALSE,FALSE
"1805",FALSE,33,14,"other",TRUE,27429.7,25959.7,24382.5,FALSE,FALSE
"1806",FALSE,33,12,"other",TRUE,27429.7,25959.7,27846.3,FALSE,FALSE
"1807",FALSE,26,12,"other",TRUE,27429.7,26496.8,32510,FALSE,FALSE
"1808",FALSE,44,13,"other",TRUE,27429.7,26774.3,35465.4,FALSE,FALSE
"1809",FALSE,49,12,"other",TRUE,27429.7,26854.8,26599.1,FALSE,FALSE
"1810",FALSE,28,12,"other",TRUE,27429.7,26854.8,22165.9,FALSE,FALSE
"1811",FALSE,45,12,"other",TRUE,27429.7,26854.8,25121.4,FALSE,FALSE
"1812",FALSE,40,12,"other",TRUE,27429.7,27008.8,25440.5,FALSE,FALSE
"1813",FALSE,27,17,"other",TRUE,27429.7,27750,26599.1,FALSE,FALSE
"1814",FALSE,51,16,"other",TRUE,27429.7,28645.2,28076.8,FALSE,FALSE
"1815",FALSE,51,16,"other",TRUE,27429.7,28645.2,28076.8,FALSE,FALSE
"1816",FALSE,43,12,"other",TRUE,27429.7,28645.2,25121.4,FALSE,FALSE
"1817",FALSE,37,12,"other",TRUE,27429.7,28645.2,0,FALSE,FALSE
"1818",FALSE,37,12,"other",TRUE,27429.7,28645.2,0,FALSE,FALSE
"1819",FALSE,38,14,"other",TRUE,27429.7,29046.2,27929,FALSE,FALSE
"1820",FALSE,36,16,"other",FALSE,27429.7,30256.5,30736.7,FALSE,FALSE
"1821",FALSE,21,12,"other",TRUE,27429.7,30435.5,31978,FALSE,FALSE
"1822",FALSE,25,14,"other",FALSE,27429.7,32225.8,31032.3,FALSE,FALSE
"1823",FALSE,33,13,"other",TRUE,27429.7,41177.4,38420.9,FALSE,FALSE
"1824",FALSE,38,14,"other",TRUE,27429.7,68032.3,26599.1,FALSE,FALSE
"1825",FALSE,32,16,"other",TRUE,27625.7,29540.3,33987.7,FALSE,FALSE
"1826",FALSE,27,12,"other",FALSE,27821.6,27212.9,32510,FALSE,FALSE
"1827",FALSE,24,17,"other",FALSE,27821.6,27571,32510,FALSE,FALSE
"1828",FALSE,43,12,"other",TRUE,27821.6,28645.2,32510,FALSE,FALSE
"1829",FALSE,26,17,"other",TRUE,27843.1,28645.2,49651.6,FALSE,FALSE
"1830",FALSE,33,12,"other",TRUE,28017.5,25422.6,22757,FALSE,FALSE
"1831",FALSE,34,14,"other",TRUE,28017.5,26854.8,36943.2,FALSE,FALSE
"1832",FALSE,28,12,"other",TRUE,28017.5,29540.3,32510,FALSE,FALSE
"1833",FALSE,41,12,"other",TRUE,28017.5,30435.5,32510,FALSE,FALSE
"1834",FALSE,25,12,"other",TRUE,28017.5,31062.1,28076.8,FALSE,FALSE
"1835",FALSE,28,17,"other",TRUE,28017.5,31151.6,31032.3,FALSE,FALSE
"1836",FALSE,28,17,"other",TRUE,28213.4,25422.6,26451.3,FALSE,FALSE
"1837",FALSE,53,12,"other",TRUE,28213.4,26854.8,0,FALSE,FALSE
"1838",FALSE,55,12,"other",TRUE,28213.4,33206.9,31771.1,FALSE,FALSE
"1839",FALSE,29,14,"other",TRUE,28409.4,21125.8,23348.1,FALSE,FALSE
"1840",FALSE,39,14,"other",TRUE,28409.4,28645.2,31032.3,FALSE,FALSE
"1841",FALSE,31,16,"other",TRUE,28409.4,28915.5,32510,FALSE,FALSE
"1842",FALSE,25,16,"other",TRUE,28409.4,29540.3,32510,FALSE,FALSE
"1843",FALSE,25,14,"other",TRUE,28409.4,30435.5,10935.2,FALSE,FALSE
"1844",FALSE,29,16,"other",TRUE,28409.4,32225.8,42854.1,FALSE,FALSE
"1845",FALSE,27,14,"other",TRUE,28409.4,32225.8,39898.6,FALSE,FALSE
"1846",FALSE,34,16,"other",TRUE,28409.4,32583.9,35465.4,FALSE,FALSE
"1847",FALSE,45,12,"other",TRUE,28589.6,28263.8,29259,FALSE,FALSE
"1848",FALSE,28,12,"other",TRUE,28605.3,20588.7,34135.5,FALSE,FALSE
"1849",FALSE,43,16,"other",TRUE,28801.2,27929,26953.7,FALSE,FALSE
"1850",FALSE,54,12,"other",TRUE,28889.4,35806.5,31032.3,FALSE,FALSE
"1851",FALSE,29,16,"other",TRUE,28899.2,29540.3,0,FALSE,FALSE
"1852",FALSE,55,12,"other",TRUE,29101,26409,29369.8,FALSE,FALSE
"1853",FALSE,55,12,"other",TRUE,29101,26409,29369.8,FALSE,FALSE
"1854",FALSE,24,12,"other",TRUE,29193.1,21304.8,19243,FALSE,FALSE
"1855",FALSE,26,12,"other",TRUE,29330.2,28287.1,38420.9,FALSE,FALSE
"1856",FALSE,41,13,"other",FALSE,29389,0,30293.4,TRUE,FALSE
"1857",FALSE,47,17,"other",TRUE,29389,20230.6,42410.8,FALSE,FALSE
"1858",FALSE,28,17,"other",TRUE,29389,21483.9,19210.4,FALSE,FALSE
"1859",FALSE,42,12,"other",TRUE,29389,22379,28490.6,FALSE,FALSE
"1860",FALSE,48,16,"other",TRUE,29389,23274.2,0,FALSE,FALSE
"1861",FALSE,21,12,"other",TRUE,29389,24169.4,28815.7,FALSE,FALSE
"1862",FALSE,46,12,"other",TRUE,29389,24214.1,33987.7,FALSE,FALSE
"1863",FALSE,29,12,"other",TRUE,29389,25959.7,35465.4,FALSE,FALSE
"1864",FALSE,38,12,"other",TRUE,29389,26496.8,30191.4,FALSE,FALSE
"1865",FALSE,28,12,"other",TRUE,29389,26854.8,35465.4,FALSE,FALSE
"1866",FALSE,38,12,"other",TRUE,29389,26854.8,31032.3,FALSE,FALSE
"1867",FALSE,53,12,"other",TRUE,29389,26854.8,26599.1,FALSE,FALSE
"1868",FALSE,46,12,"other",TRUE,29389,27033.9,27781.3,FALSE,FALSE
"1869",FALSE,46,12,"other",TRUE,29389,27033.9,27781.3,FALSE,FALSE
"1870",FALSE,33,16,"other",TRUE,29389,27750,96052.2,FALSE,FALSE
"1871",FALSE,34,12,"other",TRUE,29389,27912.9,11821.8,FALSE,FALSE
"1872",FALSE,35,17,"other",TRUE,29389,28645.2,28076.8,FALSE,FALSE
"1873",FALSE,53,12,"other",TRUE,29389,28645.2,29554.5,FALSE,FALSE
"1874",FALSE,26,12,"other",TRUE,29389,28645.2,33987.7,FALSE,FALSE
"1875",FALSE,26,16,"other",TRUE,29389,28645.2,35022.1,FALSE,FALSE
"1876",FALSE,50,13,"other",TRUE,29389,29540.3,28076.8,FALSE,FALSE
"1877",FALSE,43,14,"other",FALSE,29389,30435.5,29554.5,FALSE,FALSE
"1878",FALSE,26,14,"other",FALSE,29389,30435.5,29554.5,FALSE,FALSE
"1879",FALSE,33,17,"other",TRUE,29389,30435.5,31032.3,FALSE,FALSE
"1880",FALSE,33,17,"other",TRUE,29389,30435.5,19210.4,FALSE,FALSE
"1881",FALSE,42,12,"other",TRUE,29389,30437.3,26008,FALSE,FALSE
"1882",FALSE,34,12,"other",TRUE,29389,30793.5,31180,FALSE,FALSE
"1883",FALSE,34,12,"other",TRUE,29389,30793.5,31180,FALSE,FALSE
"1884",FALSE,34,17,"other",TRUE,29389,31330.6,25712.4,FALSE,FALSE
"1885",FALSE,37,17,"other",TRUE,29389,31330.6,33987.7,FALSE,FALSE
"1886",FALSE,34,17,"other",TRUE,29389,32225.8,32672.5,FALSE,FALSE
"1887",FALSE,26,17,"other",TRUE,29389,32225.8,35465.4,FALSE,FALSE
"1888",FALSE,36,17,"other",TRUE,29389,34911.3,32510,FALSE,FALSE
"1889",FALSE,28,14,"other",FALSE,29389,35448.4,33987.7,FALSE,FALSE
"1890",FALSE,31,12,"other",TRUE,29389,35806.5,39159.8,FALSE,FALSE
"1891",FALSE,25,14,"other",TRUE,29389,35806.5,33839.9,FALSE,FALSE
"1892",FALSE,31,14,"other",TRUE,29389,35806.5,56153.6,FALSE,FALSE
"1893",FALSE,28,12,"other",TRUE,29389,41177.4,47287.3,FALSE,FALSE
"1894",FALSE,34,12,"other",TRUE,29389,42967.7,31032.3,FALSE,FALSE
"1895",FALSE,35,12,"other",TRUE,29422.3,28645.2,29554.5,FALSE,FALSE
"1896",FALSE,31,12,"other",TRUE,29584.9,26854.8,29554.5,FALSE,FALSE
"1897",FALSE,24,12,"other",TRUE,29780.9,30883.1,32510,FALSE,FALSE
"1898",FALSE,28,12,"other",TRUE,29976.8,0,0,TRUE,FALSE
"1899",FALSE,27,16,"other",TRUE,29976.8,30793.5,51720.4,FALSE,FALSE
"1900",FALSE,47,12,"other",TRUE,30074.7,33312.5,15072.8,FALSE,FALSE
"1901",FALSE,47,12,"other",TRUE,30074.7,33312.5,15072.8,FALSE,FALSE
"1902",FALSE,37,14,"hispanic",TRUE,30108.1,26854.8,26554.7,FALSE,FALSE
"1903",FALSE,22,14,"other",TRUE,30368.6,20588.7,27485.7,FALSE,FALSE
"1904",FALSE,47,12,"other",TRUE,30368.6,23274.2,25860.2,FALSE,FALSE
"1905",FALSE,32,14,"other",TRUE,30368.6,24169.4,22165.9,FALSE,FALSE
"1906",FALSE,29,15,"other",FALSE,30368.6,28645.2,44331.8,FALSE,FALSE
"1907",FALSE,27,16,"other",FALSE,30368.6,31330.6,36943.2,FALSE,FALSE
"1908",FALSE,37,14,"other",TRUE,30368.6,44758.1,81275,FALSE,FALSE
"1909",FALSE,37,14,"other",TRUE,30368.6,44758.1,81275,FALSE,FALSE
"1910",FALSE,43,12,"other",TRUE,30564.6,23811.3,31032.3,FALSE,FALSE
"1911",FALSE,43,12,"other",TRUE,30564.6,23811.3,31032.3,FALSE,FALSE
